pin,slack
CoreGPIO_0/xhdl1_GEN_BITS[27]_APB_32_INTR_reg_360_0[27]:A,7851
CoreGPIO_0/xhdl1_GEN_BITS[27]_APB_32_INTR_reg_360_0[27]:B,5562
CoreGPIO_0/xhdl1_GEN_BITS[27]_APB_32_INTR_reg_360_0[27]:C,6445
CoreGPIO_0/xhdl1_GEN_BITS[27]_APB_32_INTR_reg_360_0[27]:D,1933
CoreGPIO_0/xhdl1_GEN_BITS[27]_APB_32_INTR_reg_360_0[27]:Y,1933
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_75:A,6723
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_75:B,4774
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_75:C,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_75:Y,4774
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_54:A,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_54:B,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_54:C,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_54:IPA,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_54:IPB,
CoreGPIO_0/xhdl1_GEN_BITS[21]_APB_32_INTR_reg[21]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[21]_APB_32_INTR_reg[21]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[21]_APB_32_INTR_reg[21]:CLK,6815
CoreGPIO_0/xhdl1_GEN_BITS[21]_APB_32_INTR_reg[21]:D,1933
CoreGPIO_0/xhdl1_GEN_BITS[21]_APB_32_INTR_reg[21]:EN,
CoreGPIO_0/xhdl1_GEN_BITS[21]_APB_32_INTR_reg[21]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[21]_APB_32_INTR_reg[21]:Q,6815
CoreGPIO_0/xhdl1_GEN_BITS[21]_APB_32_INTR_reg[21]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[21]_APB_32_INTR_reg[21]:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[13]_REG_GEN_CONFIG_reg[13][6]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[13]_REG_GEN_CONFIG_reg[13][6]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[13]_REG_GEN_CONFIG_reg[13][6]:CLK,3705
CoreGPIO_0/xhdl1_GEN_BITS[13]_REG_GEN_CONFIG_reg[13][6]:D,6927
CoreGPIO_0/xhdl1_GEN_BITS[13]_REG_GEN_CONFIG_reg[13][6]:EN,3510
CoreGPIO_0/xhdl1_GEN_BITS[13]_REG_GEN_CONFIG_reg[13][6]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[13]_REG_GEN_CONFIG_reg[13][6]:Q,3705
CoreGPIO_0/xhdl1_GEN_BITS[13]_REG_GEN_CONFIG_reg[13][6]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[13]_REG_GEN_CONFIG_reg[13][6]:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[8]_REG_GEN_CONFIG_reg[8][3]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[8]_REG_GEN_CONFIG_reg[8][3]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[8]_REG_GEN_CONFIG_reg[8][3]:CLK,3531
CoreGPIO_0/xhdl1_GEN_BITS[8]_REG_GEN_CONFIG_reg[8][3]:D,6783
CoreGPIO_0/xhdl1_GEN_BITS[8]_REG_GEN_CONFIG_reg[8][3]:EN,3685
CoreGPIO_0/xhdl1_GEN_BITS[8]_REG_GEN_CONFIG_reg[8][3]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[8]_REG_GEN_CONFIG_reg[8][3]:Q,3531
CoreGPIO_0/xhdl1_GEN_BITS[8]_REG_GEN_CONFIG_reg[8][3]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[8]_REG_GEN_CONFIG_reg[8][3]:SLn,
CoreAPB3_0/CoreAPB3_0_APBmslave5_PRDATA_m_d_a0[0]:A,2416
CoreAPB3_0/CoreAPB3_0_APBmslave5_PRDATA_m_d_a0[0]:B,5709
CoreAPB3_0/CoreAPB3_0_APBmslave5_PRDATA_m_d_a0[0]:C,1483
CoreAPB3_0/CoreAPB3_0_APBmslave5_PRDATA_m_d_a0[0]:D,1979
CoreAPB3_0/CoreAPB3_0_APBmslave5_PRDATA_m_d_a0[0]:Y,1483
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_154:A,6762
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_154:B,4749
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_154:C,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_154:Y,4749
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_12[4]:A,2570
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_12[4]:B,2512
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_12[4]:C,2448
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_12[4]:D,2305
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_12[4]:Y,2305
CoreGPIO_0/xhdl1_GEN_BITS[5]_APB_32_INTR_reg[5]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[5]_APB_32_INTR_reg[5]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[5]_APB_32_INTR_reg[5]:CLK,6828
CoreGPIO_0/xhdl1_GEN_BITS[5]_APB_32_INTR_reg[5]:D,1933
CoreGPIO_0/xhdl1_GEN_BITS[5]_APB_32_INTR_reg[5]:EN,
CoreGPIO_0/xhdl1_GEN_BITS[5]_APB_32_INTR_reg[5]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[5]_APB_32_INTR_reg[5]:Q,6828
CoreGPIO_0/xhdl1_GEN_BITS[5]_APB_32_INTR_reg[5]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[5]_APB_32_INTR_reg[5]:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[2]_APB_32_edge_both_37_iv_i_0[2]:A,7811
CoreGPIO_0/xhdl1_GEN_BITS[2]_APB_32_edge_both_37_iv_i_0[2]:B,7765
CoreGPIO_0/xhdl1_GEN_BITS[2]_APB_32_edge_both_37_iv_i_0[2]:C,5795
CoreGPIO_0/xhdl1_GEN_BITS[2]_APB_32_edge_both_37_iv_i_0[2]:D,6585
CoreGPIO_0/xhdl1_GEN_BITS[2]_APB_32_edge_both_37_iv_i_0[2]:Y,5795
reg_apb_wrp_0/reg16x8_0/mem_14_[0]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_14_[0]:ALn,4768
reg_apb_wrp_0/reg16x8_0/mem_14_[0]:CLK,4804
reg_apb_wrp_0/reg16x8_0/mem_14_[0]:D,6914
reg_apb_wrp_0/reg16x8_0/mem_14_[0]:EN,4752
reg_apb_wrp_0/reg16x8_0/mem_14_[0]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_14_[0]:Q,4804
reg_apb_wrp_0/reg16x8_0/mem_14_[0]:SD,
reg_apb_wrp_0/reg16x8_0/mem_14_[0]:SLn,
CoreAPB3_0/CoreAPB3_N_8_2_i_1:A,6840
CoreAPB3_0/CoreAPB3_N_8_2_i_1:B,3248
CoreAPB3_0/CoreAPB3_N_8_2_i_1:C,1550
CoreAPB3_0/CoreAPB3_N_8_2_i_1:D,1512
CoreAPB3_0/CoreAPB3_N_8_2_i_1:Y,1512
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_171:A,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_171:B,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_171:C,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_171:IPA,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_171:IPB,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_28_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_28_set:ALn,4755
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_28_set:CLK,4892
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_28_set:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_28_set:EN,4733
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_28_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_28_set:Q,4892
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_28_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_28_set:SLn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_12_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_12_set:ALn,4755
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_12_set:CLK,4608
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_12_set:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_12_set:EN,4733
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_12_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_12_set:Q,4608
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_12_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_12_set:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][5]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][5]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][5]:CLK,4631
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][5]:D,6895
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][5]:EN,3484
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][5]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][5]:Q,4631
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][5]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][5]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_129_rs_RNIPFDM:A,5889
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_129_rs_RNIPFDM:B,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_129_rs_RNIPFDM:C,5709
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_129_rs_RNIPFDM:Y,5709
reg_apb_wrp_0/reg16x8_0/mem_9_[3]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_9_[3]:ALn,4768
reg_apb_wrp_0/reg16x8_0/mem_9_[3]:CLK,4520
reg_apb_wrp_0/reg16x8_0/mem_9_[3]:D,6783
reg_apb_wrp_0/reg16x8_0/mem_9_[3]:EN,4752
reg_apb_wrp_0/reg16x8_0/mem_9_[3]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_9_[3]:Q,4520
reg_apb_wrp_0/reg16x8_0/mem_9_[3]:SD,
reg_apb_wrp_0/reg16x8_0/mem_9_[3]:SLn,
reg_apb_wrp_0/reg16x8_0/mem_10__RNIDMMI[0]:A,6091
reg_apb_wrp_0/reg16x8_0/mem_10__RNIDMMI[0]:B,
reg_apb_wrp_0/reg16x8_0/mem_10__RNIDMMI[0]:C,5960
reg_apb_wrp_0/reg16x8_0/mem_10__RNIDMMI[0]:Y,5960
CoreGPIO_0/xhdl1_GEN_BITS[6]_APB_32_edge_neg_93_iv_i_0_0[6]:A,7811
CoreGPIO_0/xhdl1_GEN_BITS[6]_APB_32_edge_neg_93_iv_i_0_0[6]:B,7765
CoreGPIO_0/xhdl1_GEN_BITS[6]_APB_32_edge_neg_93_iv_i_0_0[6]:C,5881
CoreGPIO_0/xhdl1_GEN_BITS[6]_APB_32_edge_neg_93_iv_i_0_0[6]:D,6595
CoreGPIO_0/xhdl1_GEN_BITS[6]_APB_32_edge_neg_93_iv_i_0_0[6]:Y,5881
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO_0[17]:A,4205
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO_0[17]:B,3029
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO_0[17]:C,6750
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO_0[17]:D,4375
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO_0[17]:Y,3029
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_0__2_i_a2[6]:A,3625
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_0__2_i_a2[6]:B,3729
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_0__2_i_a2[6]:C,3804
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_0__2_i_a2[6]:D,3667
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_0__2_i_a2[6]:Y,3625
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[14]:A,4322
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[14]:B,4149
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[14]:C,3042
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[14]:D,3392
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[14]:Y,3042
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_200_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_200_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_200_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_200_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_200_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_200_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_200_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_200_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_200_rs:SLn,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_44:A,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_44:B,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_44:C,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_44:IPA,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_44:IPB,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_82:A,6723
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_82:B,4755
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_82:C,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_82:Y,4755
CoreGPIO_0/xhdl1_GEN_BITS[6]_gpin1[6]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[6]_gpin1[6]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[6]_gpin1[6]:CLK,8711
CoreGPIO_0/xhdl1_GEN_BITS[6]_gpin1[6]:D,
CoreGPIO_0/xhdl1_GEN_BITS[6]_gpin1[6]:EN,
CoreGPIO_0/xhdl1_GEN_BITS[6]_gpin1[6]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[6]_gpin1[6]:Q,8711
CoreGPIO_0/xhdl1_GEN_BITS[6]_gpin1[6]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[6]_gpin1[6]:SLn,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_27:B,6974
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_27:C,6134
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_27:IPB,6974
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_27:IPC,6134
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_4_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_4_set:ALn,4755
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_4_set:CLK,5112
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_4_set:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_4_set:EN,4733
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_4_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_4_set:Q,5112
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_4_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_4_set:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[23]_APB_32_INTR_reg_308_0_o2_1_0[23]:A,6886
CoreGPIO_0/xhdl1_GEN_BITS[23]_APB_32_INTR_reg_308_0_o2_1_0[23]:B,6857
CoreGPIO_0/xhdl1_GEN_BITS[23]_APB_32_INTR_reg_308_0_o2_1_0[23]:C,5562
CoreGPIO_0/xhdl1_GEN_BITS[23]_APB_32_INTR_reg_308_0_o2_1_0[23]:D,6578
CoreGPIO_0/xhdl1_GEN_BITS[23]_APB_32_INTR_reg_308_0_o2_1_0[23]:Y,5562
CoreGPIO_0/xhdl1_GEN_BITS[23]_REG_GEN_CONFIG_reg[23][2]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[23]_REG_GEN_CONFIG_reg[23][2]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[23]_REG_GEN_CONFIG_reg[23][2]:CLK,3859
CoreGPIO_0/xhdl1_GEN_BITS[23]_REG_GEN_CONFIG_reg[23][2]:D,6818
CoreGPIO_0/xhdl1_GEN_BITS[23]_REG_GEN_CONFIG_reg[23][2]:EN,3484
CoreGPIO_0/xhdl1_GEN_BITS[23]_REG_GEN_CONFIG_reg[23][2]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[23]_REG_GEN_CONFIG_reg[23][2]:Q,3859
CoreGPIO_0/xhdl1_GEN_BITS[23]_REG_GEN_CONFIG_reg[23][2]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[23]_REG_GEN_CONFIG_reg[23][2]:SLn,
reg_apb_wrp_0/reg16x8_0/mem_15_[6]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_15_[6]:ALn,4768
reg_apb_wrp_0/reg16x8_0/mem_15_[6]:CLK,4684
reg_apb_wrp_0/reg16x8_0/mem_15_[6]:D,6927
reg_apb_wrp_0/reg16x8_0/mem_15_[6]:EN,4752
reg_apb_wrp_0/reg16x8_0/mem_15_[6]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_15_[6]:Q,4684
reg_apb_wrp_0/reg16x8_0/mem_15_[6]:SD,
reg_apb_wrp_0/reg16x8_0/mem_15_[6]:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[12]_REG_GEN_CONFIG_reg[12][3]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[12]_REG_GEN_CONFIG_reg[12][3]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[12]_REG_GEN_CONFIG_reg[12][3]:CLK,3704
CoreGPIO_0/xhdl1_GEN_BITS[12]_REG_GEN_CONFIG_reg[12][3]:D,6783
CoreGPIO_0/xhdl1_GEN_BITS[12]_REG_GEN_CONFIG_reg[12][3]:EN,3685
CoreGPIO_0/xhdl1_GEN_BITS[12]_REG_GEN_CONFIG_reg[12][3]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[12]_REG_GEN_CONFIG_reg[12][3]:Q,3704
CoreGPIO_0/xhdl1_GEN_BITS[12]_REG_GEN_CONFIG_reg[12][3]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[12]_REG_GEN_CONFIG_reg[12][3]:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[11]_REG_GEN_CONFIG_reg[11]_RNIS1E72[5]:A,4586
CoreGPIO_0/xhdl1_GEN_BITS[11]_REG_GEN_CONFIG_reg[11]_RNIS1E72[5]:B,4509
CoreGPIO_0/xhdl1_GEN_BITS[11]_REG_GEN_CONFIG_reg[11]_RNIS1E72[5]:C,829
CoreGPIO_0/xhdl1_GEN_BITS[11]_REG_GEN_CONFIG_reg[11]_RNIS1E72[5]:D,1831
CoreGPIO_0/xhdl1_GEN_BITS[11]_REG_GEN_CONFIG_reg[11]_RNIS1E72[5]:Y,829
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_51:A,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_51:B,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_51:C,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_51:IPA,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_51:IPB,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/FF_0:CLK,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/FF_0:IPCLKn,
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_3[1]:A,4804
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_3[1]:B,4761
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_3[1]:C,2776
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_3[1]:D,2570
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_3[1]:Y,2570
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_92:A,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_92:B,4774
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_92:C,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_92:Y,4774
CoreGPIO_0/xhdl1_GEN_BITS[0]_REG_GEN_CONFIG_reg[0][2]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[0]_REG_GEN_CONFIG_reg[0][2]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[0]_REG_GEN_CONFIG_reg[0][2]:CLK,2689
CoreGPIO_0/xhdl1_GEN_BITS[0]_REG_GEN_CONFIG_reg[0][2]:D,6818
CoreGPIO_0/xhdl1_GEN_BITS[0]_REG_GEN_CONFIG_reg[0][2]:EN,3685
CoreGPIO_0/xhdl1_GEN_BITS[0]_REG_GEN_CONFIG_reg[0][2]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[0]_REG_GEN_CONFIG_reg[0][2]:Q,2689
CoreGPIO_0/xhdl1_GEN_BITS[0]_REG_GEN_CONFIG_reg[0][2]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[0]_REG_GEN_CONFIG_reg[0][2]:SLn,
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_10__2_i_a2[7]:A,3932
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_10__2_i_a2[7]:B,4017
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_10__2_i_a2[7]:C,4092
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_10__2_i_a2[7]:D,4003
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_10__2_i_a2[7]:Y,3932
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_84_set_RNIK14P:A,5840
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_84_set_RNIK14P:B,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_84_set_RNIK14P:C,5709
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_84_set_RNIK14P:Y,5709
CoreGPIO_0/xhdl1_GEN_BITS[11]_REG_GEN_CONFIG_reg[11]_RNIKPD72[3]:A,4585
CoreGPIO_0/xhdl1_GEN_BITS[11]_REG_GEN_CONFIG_reg[11]_RNIKPD72[3]:B,4499
CoreGPIO_0/xhdl1_GEN_BITS[11]_REG_GEN_CONFIG_reg[11]_RNIKPD72[3]:C,807
CoreGPIO_0/xhdl1_GEN_BITS[11]_REG_GEN_CONFIG_reg[11]_RNIKPD72[3]:D,1809
CoreGPIO_0/xhdl1_GEN_BITS[11]_REG_GEN_CONFIG_reg[11]_RNIKPD72[3]:Y,807
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_238:A,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_238:B,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_238:C,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_238:IPA,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_238:IPB,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_77:A,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_77:B,4774
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_77:C,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_77:Y,4774
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[21]:A,4291
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[21]:B,4118
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[21]:C,3011
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[21]:D,3361
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[21]:Y,3011
CoreGPIO_0/xhdl1_GEN_BITS[29]_APB_32_edge_both[29]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[29]_APB_32_edge_both[29]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[29]_APB_32_edge_both[29]:CLK,6857
CoreGPIO_0/xhdl1_GEN_BITS[29]_APB_32_edge_both[29]:D,6486
CoreGPIO_0/xhdl1_GEN_BITS[29]_APB_32_edge_both[29]:EN,2171
CoreGPIO_0/xhdl1_GEN_BITS[29]_APB_32_edge_both[29]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[29]_APB_32_edge_both[29]:Q,6857
CoreGPIO_0/xhdl1_GEN_BITS[29]_APB_32_edge_both[29]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[29]_APB_32_edge_both[29]:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[8]_APB_32_INTR_reg[8]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[8]_APB_32_INTR_reg[8]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[8]_APB_32_INTR_reg[8]:CLK,6826
CoreGPIO_0/xhdl1_GEN_BITS[8]_APB_32_INTR_reg[8]:D,1933
CoreGPIO_0/xhdl1_GEN_BITS[8]_APB_32_INTR_reg[8]:EN,
CoreGPIO_0/xhdl1_GEN_BITS[8]_APB_32_INTR_reg[8]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[8]_APB_32_INTR_reg[8]:Q,6826
CoreGPIO_0/xhdl1_GEN_BITS[8]_APB_32_INTR_reg[8]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[8]_APB_32_INTR_reg[8]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_174:A,6762
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_174:B,4749
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_174:C,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_174:Y,4749
CoreGPIO_0/xhdl1_GEN_BITS[14]_APB_32_edge_both[14]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[14]_APB_32_edge_both[14]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[14]_APB_32_edge_both[14]:CLK,6857
CoreGPIO_0/xhdl1_GEN_BITS[14]_APB_32_edge_both[14]:D,6232
CoreGPIO_0/xhdl1_GEN_BITS[14]_APB_32_edge_both[14]:EN,2171
CoreGPIO_0/xhdl1_GEN_BITS[14]_APB_32_edge_both[14]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[14]_APB_32_edge_both[14]:Q,6857
