pin,slack
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_1[3]:Y,2804
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_10:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_10:B,2527
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_10:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_10:IPB,2527
reg_apb_wrp_0/reg16x8_0/un1_data_out8_22_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_22_set:ALn,4845
reg_apb_wrp_0/reg16x8_0/un1_data_out8_22_set:CLK,4802
reg_apb_wrp_0/reg16x8_0/un1_data_out8_22_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_22_set:EN,3299
reg_apb_wrp_0/reg16x8_0/un1_data_out8_22_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_22_set:Q,4802
reg_apb_wrp_0/reg16x8_0/un1_data_out8_22_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_22_set:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209_rs:SLn,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_236:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_236:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_236:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_236:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_236:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_108_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_108_set:ALn,4845
reg_apb_wrp_0/reg16x8_0/un1_data_out8_108_set:CLK,5155
reg_apb_wrp_0/reg16x8_0/un1_data_out8_108_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_108_set:EN,3299
reg_apb_wrp_0/reg16x8_0/un1_data_out8_108_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_108_set:Q,5155
reg_apb_wrp_0/reg16x8_0/un1_data_out8_108_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_108_set:SLn,
reg_apb_wrp_0/reg16x8_0/mem_7__RNIQQ531[1]:A,4938
reg_apb_wrp_0/reg16x8_0/mem_7__RNIQQ531[1]:B,
reg_apb_wrp_0/reg16x8_0/mem_7__RNIQQ531[1]:C,4807
reg_apb_wrp_0/reg16x8_0/mem_7__RNIQQ531[1]:Y,4807
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_274:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_274:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_274:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_274:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_274:IPB,
reg_apb_wrp_0/reg16x8_0/mem_3__RNIHIVR[0]:A,4635
reg_apb_wrp_0/reg16x8_0/mem_3__RNIHIVR[0]:B,
reg_apb_wrp_0/reg16x8_0/mem_3__RNIHIVR[0]:C,4512
reg_apb_wrp_0/reg16x8_0/mem_3__RNIHIVR[0]:Y,4512
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/FF_1:CLK,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/FF_1:IPCLKn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_115:A,6723
reg_apb_wrp_0/reg16x8_0/un1_data_out8_115:B,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_115:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_115:Y,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_238_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_238_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_238_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_238_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_238_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_238_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_238_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_238_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_238_rs:SLn,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_26:B,7013
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_26:C,7068
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_26:IPB,7013
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_26:IPC,7068
reg_apb_wrp_0/reg16x8_0/un1_data_out8_178:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_178:B,4867
reg_apb_wrp_0/reg16x8_0/un1_data_out8_178:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_178:Y,4867
reg_apb_wrp_0/reg16x8_0/un1_data_out8_164:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_164:B,4867
reg_apb_wrp_0/reg16x8_0/un1_data_out8_164:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_164:Y,4867
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_11[0]:A,3897
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_11[0]:B,5655
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_11[0]:C,2554
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_11[0]:D,2792
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_11[0]:Y,2554
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_122:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_122:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_122:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_122:IPA,
reg_apb_wrp_0/reg16x8_0/mem_11_[6]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_11_[6]:ALn,4867
reg_apb_wrp_0/reg16x8_0/mem_11_[6]:CLK,4938
reg_apb_wrp_0/reg16x8_0/mem_11_[6]:D,7149
reg_apb_wrp_0/reg16x8_0/mem_11_[6]:EN,3299
reg_apb_wrp_0/reg16x8_0/mem_11_[6]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_11_[6]:Q,4938
reg_apb_wrp_0/reg16x8_0/mem_11_[6]:SD,
reg_apb_wrp_0/reg16x8_0/mem_11_[6]:SLn,
COREAPBLSRAM_0/PRDATA_reg[5]:ADn,
COREAPBLSRAM_0/PRDATA_reg[5]:ALn,
COREAPBLSRAM_0/PRDATA_reg[5]:CLK,6747
COREAPBLSRAM_0/PRDATA_reg[5]:D,6541
COREAPBLSRAM_0/PRDATA_reg[5]:EN,4297
COREAPBLSRAM_0/PRDATA_reg[5]:LAT,
COREAPBLSRAM_0/PRDATA_reg[5]:Q,6747
COREAPBLSRAM_0/PRDATA_reg[5]:SD,
COREAPBLSRAM_0/PRDATA_reg[5]:SLn,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/FF_33:EN,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/FF_33:IPENn,
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_i_5[6]:A,5922
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_i_5[6]:B,5836
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_i_5[6]:C,3992
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_i_5[6]:D,3788
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_i_5[6]:Y,3788
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_i_0[6]:A,4757
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_i_0[6]:B,4671
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_i_0[6]:C,2782
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_i_0[6]:D,2668
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_i_0[6]:Y,2668
flash_freeze_inst/INST_FLASH_FREEZE_IP:FF_TO_START,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_244:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_244:B,4816
reg_apb_wrp_0/reg16x8_0/un1_data_out8_244:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_244:Y,4816
reg_apb_wrp_0/reg16x8_0/mem_13_[4]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_13_[4]:ALn,4816
reg_apb_wrp_0/reg16x8_0/mem_13_[4]:CLK,5024
reg_apb_wrp_0/reg16x8_0/mem_13_[4]:D,7193
reg_apb_wrp_0/reg16x8_0/mem_13_[4]:EN,3299
reg_apb_wrp_0/reg16x8_0/mem_13_[4]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_13_[4]:Q,5024
reg_apb_wrp_0/reg16x8_0/mem_13_[4]:SD,
reg_apb_wrp_0/reg16x8_0/mem_13_[4]:SLn,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_151:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_151:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_151:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_151:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_151:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_152_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_152_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_152_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_152_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_152_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_152_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_152_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_152_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_152_rs:SLn,
reg_apb_wrp_0/reg16x8_0/mem_5_[5]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_5_[5]:ALn,4816
reg_apb_wrp_0/reg16x8_0/mem_5_[5]:CLK,5655
reg_apb_wrp_0/reg16x8_0/mem_5_[5]:D,7117
reg_apb_wrp_0/reg16x8_0/mem_5_[5]:EN,3299
reg_apb_wrp_0/reg16x8_0/mem_5_[5]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_5_[5]:Q,5655
reg_apb_wrp_0/reg16x8_0/mem_5_[5]:SD,
reg_apb_wrp_0/reg16x8_0/mem_5_[5]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_189_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_189_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_189_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_189_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_189_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_189_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_189_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_189_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_189_rs:SLn,
reg_apb_wrp_0/reg16x8_0/mem_0__1_sqmuxa_0_a3_0_a3:A,3299
reg_apb_wrp_0/reg16x8_0/mem_0__1_sqmuxa_0_a3_0_a3:B,4658
reg_apb_wrp_0/reg16x8_0/mem_0__1_sqmuxa_0_a3_0_a3:Y,3299
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[30]:ADn,
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[30]:ALn,
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[30]:CLK,7733
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[30]:D,7162
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[30]:EN,2693
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[30]:LAT,
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[30]:Q,7733
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[30]:SD,
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[30]:SLn,
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_14__2_i_0_0_a2[2]:A,3259
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_14__2_i_0_0_a2[2]:B,3144
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_14__2_i_0_0_a2[2]:C,3158
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_14__2_i_0_0_a2[2]:D,3008
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_14__2_i_0_0_a2[2]:Y,3008
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63:A,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63:B,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63:Y,4890
reg_apb_wrp_0/reg16x8_0/mem_1_[2]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_1_[2]:ALn,4816
reg_apb_wrp_0/reg16x8_0/mem_1_[2]:CLK,5836
reg_apb_wrp_0/reg16x8_0/mem_1_[2]:D,7040
reg_apb_wrp_0/reg16x8_0/mem_1_[2]:EN,3299
reg_apb_wrp_0/reg16x8_0/mem_1_[2]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_1_[2]:Q,5836
reg_apb_wrp_0/reg16x8_0/mem_1_[2]:SD,
reg_apb_wrp_0/reg16x8_0/mem_1_[2]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_113:A,6723
reg_apb_wrp_0/reg16x8_0/un1_data_out8_113:B,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_113:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_113:Y,4890
reg_apb_wrp_0/reg16x8_0/mem_15_[3]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_15_[3]:ALn,4867
reg_apb_wrp_0/reg16x8_0/mem_15_[3]:CLK,4893
reg_apb_wrp_0/reg16x8_0/mem_15_[3]:D,7005
reg_apb_wrp_0/reg16x8_0/mem_15_[3]:EN,3299
reg_apb_wrp_0/reg16x8_0/mem_15_[3]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_15_[3]:Q,4893
reg_apb_wrp_0/reg16x8_0/mem_15_[3]:SD,
reg_apb_wrp_0/reg16x8_0/mem_15_[3]:SLn,
reg_apb_wrp_0/reg16x8_0/mem_12_[4]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_12_[4]:ALn,4816
reg_apb_wrp_0/reg16x8_0/mem_12_[4]:CLK,4671
reg_apb_wrp_0/reg16x8_0/mem_12_[4]:D,7193
reg_apb_wrp_0/reg16x8_0/mem_12_[4]:EN,3299
reg_apb_wrp_0/reg16x8_0/mem_12_[4]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_12_[4]:Q,4671
reg_apb_wrp_0/reg16x8_0/mem_12_[4]:SD,
reg_apb_wrp_0/reg16x8_0/mem_12_[4]:SLn,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_68:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_68:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_68:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_68:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_68:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_166_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_166_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_166_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_166_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_166_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_166_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_166_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_166_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_166_rs:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_104_set_RNI2T9U:A,5183
reg_apb_wrp_0/reg16x8_0/un1_data_out8_104_set_RNI2T9U:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_104_set_RNI2T9U:C,5024
reg_apb_wrp_0/reg16x8_0/un1_data_out8_104_set_RNI2T9U:Y,5024
reg_apb_wrp_0/reg16x8_0/un1_data_out8_119_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_119_set:ALn,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_119_set:CLK,5069
reg_apb_wrp_0/reg16x8_0/un1_data_out8_119_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_119_set:EN,3299
reg_apb_wrp_0/reg16x8_0/un1_data_out8_119_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_119_set:Q,5069
reg_apb_wrp_0/reg16x8_0/un1_data_out8_119_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_119_set:SLn,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_226:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_226:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_226:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_226:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_226:IPB,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_138:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_138:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_138:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_138:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_138:IPB,
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_i_0[4]:A,4757
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_i_0[4]:B,4671
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_i_0[4]:C,2782
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_i_0[4]:D,2668
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_i_0[4]:Y,2668
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_4[1]:A,6008
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_4[1]:B,5922
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_4[1]:C,4078
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_4[1]:D,3874
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_4[1]:Y,3874
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_33:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_33:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_33:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_33:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_33:IPB,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_3:B,6970
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_3:C,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_3:IPB,6970
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_3:IPC,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_116:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_116:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_116:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_116:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_116:IPB,
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_1[1]:A,2769
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_1[1]:B,2510
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_1[1]:C,6759
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_1[1]:D,4413
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_1[1]:Y,2510
reg_apb_wrp_0/reg16x8_0/un1_data_out8_79:A,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_79:B,4845
reg_apb_wrp_0/reg16x8_0/un1_data_out8_79:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_79:Y,4845
hello_regs_MSS_0/MMUART_0_RXD_PAD/U_IOINFF:A,
hello_regs_MSS_0/MMUART_0_RXD_PAD/U_IOINFF:Y,
FCCC_0/CCC_INST/IP_INTERFACE_10:A,
FCCC_0/CCC_INST/IP_INTERFACE_10:B,
FCCC_0/CCC_INST/IP_INTERFACE_10:C,
FCCC_0/CCC_INST/IP_INTERFACE_10:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_10:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_7:A,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_7:B,4787
reg_apb_wrp_0/reg16x8_0/un1_data_out8_7:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_7:Y,4787
reg_apb_wrp_0/reg16x8_0/un1_data_out8_148_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_148_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_148_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_148_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_148_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_148_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_148_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_148_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_148_rs:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_118:A,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_118:B,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_118:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_118:Y,4890
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/FF_35:EN,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/FF_35:IPENn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_36:A,6723
reg_apb_wrp_0/reg16x8_0/un1_data_out8_36:B,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_36:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_36:Y,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_194_rs_RNIJ8S31:A,4983
reg_apb_wrp_0/reg16x8_0/un1_data_out8_194_rs_RNIJ8S31:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_194_rs_RNIJ8S31:C,4852
reg_apb_wrp_0/reg16x8_0/un1_data_out8_194_rs_RNIJ8S31:Y,4852
reg_apb_wrp_0/reg16x8_0/un1_data_out8_15_set_RNI42VO:A,5967
reg_apb_wrp_0/reg16x8_0/un1_data_out8_15_set_RNI42VO:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_15_set_RNI42VO:C,5836
reg_apb_wrp_0/reg16x8_0/un1_data_out8_15_set_RNI42VO:Y,5836
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[0]:A,3091
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[0]:B,3695
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[0]:C,2452
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[0]:D,2132
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[0]:Y,2132
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:ALn,4867
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:CLK,4938
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:D,7193
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:EN,3299
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:Q,4938
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:SD,
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:SLn,
GPIO_OUT_1_obuf[2]/U0/U_IOENFF:A,
GPIO_OUT_1_obuf[2]/U0/U_IOENFF:Y,
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_1[0]:A,4938
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_1[0]:B,4852
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_1[0]:C,3008
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_1[0]:D,2804
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_1[0]:Y,2804
reg_apb_wrp_0/reg16x8_0/data_out[7]:ADn,
reg_apb_wrp_0/reg16x8_0/data_out[7]:ALn,
reg_apb_wrp_0/reg16x8_0/data_out[7]:CLK,5497
reg_apb_wrp_0/reg16x8_0/data_out[7]:D,2554
reg_apb_wrp_0/reg16x8_0/data_out[7]:EN,4390
reg_apb_wrp_0/reg16x8_0/data_out[7]:LAT,
reg_apb_wrp_0/reg16x8_0/data_out[7]:Q,5497
reg_apb_wrp_0/reg16x8_0/data_out[7]:SD,
reg_apb_wrp_0/reg16x8_0/data_out[7]:SLn,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/FF_13:EN,
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_11__2_i_0_0_a2[2]:A,3361
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_11__2_i_0_0_a2[2]:B,3230
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_11__2_i_0_0_a2[2]:C,3231
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_11__2_i_0_0_a2[2]:D,3094
